frame,emotion,confidence
1158,neutral,0.7720904
1164,neutral,0.67168087
1170,neutral,0.4118689
1176,neutral,0.44289723
1182,neutral,0.39637843
1188,neutral,0.39871326
1194,neutral,0.4738686
1200,neutral,0.54241043
1206,neutral,0.5964932
1212,neutral,0.7182801
1218,neutral,0.6356526
1224,neutral,0.5599154
1230,neutral,0.6077019
1236,neutral,0.6650572
1242,neutral,0.6942493
1248,neutral,0.6842354
1254,neutral,0.646404
1260,neutral,0.66163915
1266,neutral,0.6272425
1272,neutral,0.6732654
1278,neutral,0.75154644
1284,neutral,0.8003069
1290,neutral,0.71621555
1296,neutral,0.6510823
1302,neutral,0.6158411
1308,neutral,0.6435508
1314,neutral,0.67525315
1320,neutral,0.6221375
1326,neutral,0.6033877
1332,neutral,0.53291094
1338,neutral,0.40713003
1344,neutral,0.4879064
1350,neutral,0.58417803
1356,neutral,0.84995234
1362,neutral,0.55824083
1368,neutral,0.33803502
1374,neutral,0.3323381
1380,neutral,0.4642958
1386,neutral,0.46049732
1392,neutral,0.51652205
1398,neutral,0.35290173
1404,neutral,0.361865
1410,neutral,0.6773715
1416,neutral,0.25113308
1422,fear,0.37057886
1428,fear,0.24134207
1434,neutral,0.26878762
1440,neutral,0.64374644
1446,neutral,0.41322795
1452,neutral,0.6102809
1458,neutral,0.523613
1464,neutral,0.5762895
1470,neutral,0.47149256
1476,neutral,0.57315624
1482,neutral,0.4834225
1488,neutral,0.71852624
1494,neutral,0.49566895
1500,neutral,0.7273139
1506,neutral,0.6771748
1512,neutral,0.5892518
1518,neutral,0.73795176
1524,neutral,0.81951094
1530,neutral,0.875082
1536,neutral,0.89387316
1542,neutral,0.7905113
1548,neutral,0.84218746
1554,neutral,0.63661766
1560,neutral,0.7396862
1566,neutral,0.44630614
1572,neutral,0.37691757
1578,neutral,0.49153483
1584,neutral,0.79711545
1590,neutral,0.63056946
1596,neutral,0.5038543
1602,neutral,0.5941256
1608,neutral,0.5134541
1614,neutral,0.66906285
1620,neutral,0.39118427
1626,neutral,0.3730753
1632,neutral,0.27762333
1638,neutral,0.39906132
1644,surprise,0.25492394
1650,fear,0.28741744
1656,surprise,0.31042334
1662,surprise,0.4026048
1668,surprise,0.351975
1674,neutral,0.29309392
1680,neutral,0.40389013
1686,angry,0.23436092
1692,neutral,0.5797091
1698,neutral,0.71310943
1704,neutral,0.4307327
1710,neutral,0.5600929
1716,neutral,0.43036962
1722,neutral,0.6048822
1728,neutral,0.6170921
1734,neutral,0.5224754
1740,neutral,0.59010625
1746,neutral,0.5411163
1752,neutral,0.5112054
1758,neutral,0.63886434
1764,neutral,0.59182054
1770,neutral,0.641953
1776,neutral,0.6606754
1782,neutral,0.62078124
1788,neutral,0.6462487
1794,neutral,0.6398737
1800,neutral,0.5508053
1806,neutral,0.47139817
1812,neutral,0.65393233
1818,neutral,0.69788766
1824,neutral,0.4419122
1830,neutral,0.8016309
1836,neutral,0.72235584
1842,neutral,0.72642404
1848,neutral,0.53382695
1854,neutral,0.65083784
1860,neutral,0.6600857
1866,neutral,0.69851524
1872,neutral,0.42671433
1878,fear,0.5051752
1884,fear,0.2882802
1890,fear,0.29409304
1896,fear,0.36297467
1902,neutral,0.30010653
1908,fear,0.22910415
1914,fear,0.45736784
1920,fear,0.447446
1926,neutral,0.26349035
1932,neutral,0.40438816
1938,neutral,0.47707272
1944,neutral,0.4162892
1950,neutral,0.54445004
1956,neutral,0.5797602
1962,neutral,0.70477283
1968,neutral,0.72887486
1974,neutral,0.60572344
1980,neutral,0.5012276
1986,neutral,0.5842565
1992,neutral,0.65008193
1998,neutral,0.67545617
2004,neutral,0.8206007
2010,neutral,0.6670228
2016,neutral,0.86152536
2022,neutral,0.76556563
2028,neutral,0.83651435
2034,neutral,0.7632438
2040,neutral,0.6620164
2046,neutral,0.85600126
2052,neutral,0.8407307
2058,neutral,0.45258048
2064,neutral,0.6028476
2070,neutral,0.5762833
2076,neutral,0.5335944
2082,neutral,0.46402887
2088,neutral,0.52513087
2094,neutral,0.30072832
2100,neutral,0.5251756
2106,neutral,0.53507465
2112,neutral,0.52117604
2118,neutral,0.45873845
2124,neutral,0.6019545
2130,neutral,0.61137956
2136,neutral,0.29446816
2142,neutral,0.4715605
2148,neutral,0.50170314
2154,neutral,0.77562946
2160,neutral,0.51917124
2166,neutral,0.91672605
2172,neutral,0.47736576
2178,neutral,0.2922316
2184,fear,0.32241768
2190,fear,0.2713712
2196,happy,0.23605806
2202,angry,0.24978013
2208,fear,0.27987412
2214,neutral,0.47869292
2220,neutral,0.5631414
2226,neutral,0.6220929
2232,neutral,0.77906466
2238,neutral,0.6142924
2244,neutral,0.6467829
2250,neutral,0.5808902
2256,neutral,0.6338205
2262,neutral,0.67258596
2268,neutral,0.57469636
2274,neutral,0.5285489
2280,neutral,0.61231107
2286,neutral,0.707007
2292,neutral,0.76170695
2298,fear,0.3894809
2304,neutral,0.21810982
2310,fear,0.29184616
2316,fear,0.31396154
2322,fear,0.22426805
2328,neutral,0.27287892
2334,neutral,0.42093414
2340,neutral,0.60214883
2346,neutral,0.49448276
2352,neutral,0.3775469
2358,neutral,0.36584365
2364,neutral,0.30014667
2370,neutral,0.36542895
2376,neutral,0.38424507
2382,neutral,0.3404702
2388,sad,0.22629045
2394,angry,0.22289924
2400,angry,0.34403256
2406,angry,0.29316685
2412,neutral,0.4951732
2418,neutral,0.34872603
2424,neutral,0.5411525
2430,angry,0.37152806
2436,neutral,0.4399038
2442,neutral,0.43866536
2448,neutral,0.47106582
2454,neutral,0.49839383
2460,neutral,0.32541522
2466,neutral,0.3631034
2472,neutral,0.5389597
2478,neutral,0.43697596
2484,neutral,0.41211
2490,neutral,0.5063672
2496,neutral,0.51873
2502,neutral,0.5473314
2508,neutral,0.78173125
2514,neutral,0.63184065
2520,neutral,0.49771842
2526,neutral,0.444109
2532,angry,0.3017969
2538,angry,0.3094648
2544,fear,0.21730275
2550,angry,0.27421877
2556,neutral,0.34610128
2562,neutral,0.39397582
2568,fear,0.24329172
2574,neutral,0.6415142
2580,neutral,0.5079403
2586,neutral,0.75923884
2592,neutral,0.7978205
2598,neutral,0.85824484
2604,neutral,0.80146945
2610,neutral,0.84121275
2616,neutral,0.7480598
2622,neutral,0.7852066
2628,neutral,0.45822072
2634,neutral,0.3744183
2640,happy,0.26063618
2646,happy,0.2859314
2652,happy,0.24809586
2658,fear,0.32378203
2664,neutral,0.40544757
2670,happy,0.231484
2676,happy,0.7662785
2682,happy,0.9898573
2688,happy,0.98711115
2694,happy,0.99767846
2700,happy,0.999485
2706,happy,0.99655235
2712,happy,0.9936365
2718,happy,0.9990533
2724,happy,0.99981135
2730,happy,0.999853
2736,happy,0.9999628
2742,happy,0.9998503
2748,happy,0.99862444
2754,happy,0.988305
2760,happy,0.9787896
2766,happy,0.9764618
2772,happy,0.792036
2778,neutral,0.7656345
2784,neutral,0.68484885
2790,neutral,0.651266
2796,neutral,0.7511569
2802,neutral,0.76910794
2808,neutral,0.5787687
2814,happy,0.4844684
2820,happy,0.73819774
2826,happy,0.7686851
2832,happy,0.8145948
2838,happy,0.66075164
2844,happy,0.6393829
2850,happy,0.7440903
2856,happy,0.6589822
2862,happy,0.7583276
2868,happy,0.6918052
2874,happy,0.92937297
2880,happy,0.93836325
2886,happy,0.97092664
2892,happy,0.9154427
2898,happy,0.87606454
2904,happy,0.8996163
2910,happy,0.8977327
2916,happy,0.63657343
2922,happy,0.56160647
2928,happy,0.76737005
2934,happy,0.812034
2940,happy,0.6500311
2946,happy,0.9641112
2952,happy,0.9979219
2958,happy,0.9937779
2964,happy,0.9799958
2970,happy,0.9990595
2976,happy,0.99923646
2982,happy,0.9981772
2988,happy,0.83945054
2994,happy,0.98639107
3000,happy,0.9971409
3006,happy,0.99823016
3012,happy,0.99934894
3018,happy,0.99933857
3024,happy,0.9997497
3030,happy,0.9996209
3036,happy,0.9986493
3042,happy,0.99769056
3048,happy,0.99876356
3054,happy,0.99568236
3060,happy,0.89600074
3066,neutral,0.28758588
3072,neutral,0.25550103
3078,neutral,0.379213
3084,neutral,0.5799268
3090,neutral,0.46145126
3096,neutral,0.61371565
3102,neutral,0.49769816
3108,neutral,0.3868781
3114,neutral,0.27330685
3120,neutral,0.35526434
3126,neutral,0.5941096
3132,fear,0.2743859
3138,neutral,0.511672
3144,neutral,0.32634783
3150,neutral,0.2942599
3156,neutral,0.32662866
3162,neutral,0.31357718
3168,neutral,0.427408
3174,neutral,0.4103096
3180,sad,0.219328
3186,neutral,0.50739396
3192,neutral,0.4149739
3198,neutral,0.37159762
3204,neutral,0.29109123
3210,neutral,0.5385581
3216,neutral,0.6266037
3222,neutral,0.7894005
3228,neutral,0.8749544
3234,neutral,0.9033308
3240,neutral,0.85835993
3246,neutral,0.7892254
3252,neutral,0.4373533
3258,neutral,0.7083157
3264,neutral,0.71368843
3270,neutral,0.7525203
3276,neutral,0.83803874
3282,neutral,0.6396263
3288,neutral,0.7273919
3294,neutral,0.61994064
3300,neutral,0.66820294
3306,neutral,0.5706953
3312,neutral,0.8357329
3318,neutral,0.8189503
3324,neutral,0.6452511
3330,neutral,0.46859884
3336,neutral,0.57835656
3342,neutral,0.50839996
3348,neutral,0.58581597
3354,neutral,0.6264465
3360,neutral,0.4920694
3366,neutral,0.7602024
3372,neutral,0.75074035
3378,fear,0.3403035
3384,fear,0.43470597
3390,neutral,0.5053525
3396,neutral,0.58788913
3402,neutral,0.58342683
3408,neutral,0.5494879
3414,neutral,0.508012
3420,neutral,0.3034658
3426,neutral,0.387053
3432,neutral,0.5842418
3438,neutral,0.7077506
3444,neutral,0.4370955
3450,happy,0.42128378
3456,happy,0.68654037
3462,happy,0.699044
3468,happy,0.8092179
3474,happy,0.845474
3480,happy,0.95450664
3486,happy,0.9477985
3492,happy,0.94148976
3498,happy,0.8759545
3504,happy,0.7945812
3510,happy,0.9606852
3516,happy,0.9566334
3522,happy,0.96188164
3528,happy,0.9606904
3534,happy,0.5961879
3540,happy,0.47737896
3546,fear,0.2688274
3552,fear,0.37672403
3558,fear,0.22272141
3564,neutral,0.23844671
3570,fear,0.28508484
3576,fear,0.31946954
3582,fear,0.40126655
3588,fear,0.36464518
3594,fear,0.36928138
3600,neutral,0.3869223
3606,fear,0.4370211
3612,neutral,0.23257867
3618,fear,0.39753202
3624,fear,0.28996846
3630,neutral,0.56581223
3636,neutral,0.5525071
3642,neutral,0.5385538
3648,neutral,0.5606065
3654,neutral,0.58593684
3660,neutral,0.3487525
3666,fear,0.2814656
3672,neutral,0.6477678
3678,neutral,0.6237778
3684,neutral,0.6532883
3690,neutral,0.7419138
3696,neutral,0.23396784
3702,neutral,0.35544357
3708,neutral,0.31750906
3714,neutral,0.37754798
3720,neutral,0.5321871
3726,neutral,0.35858867
3732,neutral,0.435129
3738,neutral,0.3851045
3744,neutral,0.48445222
3750,neutral,0.39636242
3756,neutral,0.5864424
3762,neutral,0.47182262
3768,neutral,0.29240048
3774,neutral,0.49564037
3780,neutral,0.43664628
3786,neutral,0.61277676
3792,neutral,0.51345426
3798,neutral,0.57008386
3804,neutral,0.38426274
3810,neutral,0.4807213
3816,neutral,0.55007195
3822,neutral,0.62506586
3828,neutral,0.5338165
3834,neutral,0.5272528
3840,neutral,0.5815073
3846,neutral,0.4041536
3852,neutral,0.52995235
3858,neutral,0.6231768
3864,neutral,0.54779965
3870,neutral,0.4622925
3876,neutral,0.5513416
3882,fear,0.32037243
3888,neutral,0.27072242
3894,neutral,0.57418203
3900,neutral,0.5152837
3906,neutral,0.5033636
3912,neutral,0.5215631
3918,neutral,0.40277386
3924,neutral,0.28738675
3930,neutral,0.41337427
3936,neutral,0.39016977
3942,neutral,0.35025376
3948,neutral,0.8078561
3954,neutral,0.8754801
3960,neutral,0.91705835
3966,neutral,0.8544417
3972,neutral,0.7291826
3978,neutral,0.740072
3984,neutral,0.28098324
3990,neutral,0.2936908
3996,neutral,0.28808704
4002,fear,0.281069
4008,neutral,0.25765958
4014,neutral,0.34058535
4020,angry,0.25184405
4026,angry,0.22780056
4032,angry,0.24758197
4038,neutral,0.23802613
4044,fear,0.26816458
4050,neutral,0.4850257
4056,neutral,0.5755345
4062,neutral,0.46682665
4068,neutral,0.56510144
4074,neutral,0.46284232
4080,neutral,0.45781478
4086,neutral,0.5153886
4092,neutral,0.43212733
4098,neutral,0.5805788
4104,neutral,0.63530505
4110,neutral,0.65859264
4116,neutral,0.5514853
4122,neutral,0.50639963
4128,neutral,0.5492398
4134,neutral,0.56772184
4140,neutral,0.56735194
4146,neutral,0.57562923
4152,neutral,0.47788283
4158,neutral,0.44208682
4164,neutral,0.5443089
4170,neutral,0.43028438
4176,neutral,0.45510453
4182,neutral,0.50577337
4188,neutral,0.49626926
4194,neutral,0.51167184
4200,neutral,0.5509443
4206,happy,0.68409395
4212,happy,0.99321175
4218,happy,0.99888736
4224,happy,0.9954094
4230,happy,0.9897367
4236,happy,0.9931559
4242,happy,0.99991214
4248,happy,0.99979717
4254,happy,0.9985753
4260,happy,0.9897371
4266,happy,0.9970937
4272,happy,0.99645567
4278,happy,0.9319866
4284,happy,0.43149683
4290,happy,0.89332104
4296,happy,0.9715403
4302,happy,0.9351601
4308,happy,0.99891865
4314,happy,0.9772101
4320,happy,0.99112105
4326,happy,0.8835819
4332,neutral,0.58588344
4338,happy,0.5511949
4344,happy,0.49167874
4350,neutral,0.38191387
4356,neutral,0.3287314
4362,neutral,0.3080989
4368,neutral,0.32122582
4374,neutral,0.38716322
4380,neutral,0.5736866
4386,neutral,0.5490898
4392,neutral,0.7110204
4398,neutral,0.7583101
4404,neutral,0.6979623
4410,neutral,0.7400642
4416,neutral,0.78873616
4422,neutral,0.76036924
4428,neutral,0.8177733
4434,neutral,0.8114128
4440,neutral,0.7585631
4446,neutral,0.82202464
4452,neutral,0.79933923
4458,neutral,0.7139727
4464,neutral,0.74914443
4470,neutral,0.631255
4476,neutral,0.7254091
4482,neutral,0.5367741
4488,neutral,0.6799902
4494,neutral,0.6922241
4500,neutral,0.43849978
4506,neutral,0.58710253
4512,neutral,0.5020923
4518,neutral,0.53948206
4524,neutral,0.48254463
4530,neutral,0.4314851
4536,neutral,0.5031294
4542,neutral,0.48831198
4548,neutral,0.5984176
4554,neutral,0.5946695
4560,neutral,0.5016368
4566,neutral,0.67257506
4572,neutral,0.63741285
4578,neutral,0.57145053
4584,happy,0.42041317
4590,neutral,0.28600582
4596,neutral,0.7144141
4602,angry,0.2872579
4608,neutral,0.4444217
4614,neutral,0.6241141
4620,neutral,0.5703907
4626,neutral,0.51101756
4632,neutral,0.42361394
4638,angry,0.3855821
4644,neutral,0.6963107
4650,angry,0.2694424
4656,neutral,0.48583242
4662,neutral,0.55044955
4668,neutral,0.46222794
4674,neutral,0.4017662
4680,neutral,0.36745223
4686,neutral,0.2711461
4692,neutral,0.37928724
4698,neutral,0.3872746
4704,neutral,0.3826209
4710,neutral,0.5643466
4716,neutral,0.58497846
4722,neutral,0.4959466
4728,neutral,0.42575788
4734,neutral,0.43554893
4740,neutral,0.38230744
4746,neutral,0.3598076
4752,neutral,0.32444167
4758,fear,0.24079339
4764,neutral,0.23264298
4770,neutral,0.40754303
4776,neutral,0.36444187
4782,neutral,0.51562643
4788,neutral,0.53950906
4794,neutral,0.69331175
4800,neutral,0.6214842
4806,neutral,0.85001993
4812,neutral,0.85879266
4818,neutral,0.7443437
4824,neutral,0.5588343
4830,neutral,0.48399755
4836,neutral,0.7825375
4842,neutral,0.760299
4848,neutral,0.72663665
4854,neutral,0.55821943
4860,neutral,0.4840137
4866,neutral,0.7218455
4872,neutral,0.7475076
4878,neutral,0.74421275
4884,neutral,0.8155215
4890,neutral,0.63389003
4896,neutral,0.5300834
4902,neutral,0.45480716
4908,neutral,0.72632205
4914,neutral,0.6381123
4920,neutral,0.6225748
4926,neutral,0.62147945
4932,neutral,0.6866361
4938,neutral,0.73025286
4944,neutral,0.71803707
4950,neutral,0.6045941
4956,neutral,0.6671321
4962,neutral,0.6824644
4968,neutral,0.6883224
4974,neutral,0.6959085
4980,neutral,0.6703112
4986,neutral,0.7025893
4992,neutral,0.52292854
4998,neutral,0.37213418
5004,neutral,0.47557262
5010,neutral,0.62164474
5016,neutral,0.6215584
5022,neutral,0.508756
5028,neutral,0.528236
5034,neutral,0.45291352
5040,neutral,0.31702316
5046,neutral,0.5405573
5052,neutral,0.37992984
5058,neutral,0.48047757
5064,neutral,0.5930348
5070,neutral,0.5218636
5076,fear,0.2773057
5082,neutral,0.27766544
5088,neutral,0.33219266
5094,neutral,0.31542903
5100,happy,0.3942467
5106,neutral,0.8611922
5112,neutral,0.74904615
5118,neutral,0.537278
5124,neutral,0.5643056
5130,neutral,0.6932177
5136,neutral,0.3511106
5142,neutral,0.38577333
5148,neutral,0.47089788
5154,neutral,0.4381231
5160,neutral,0.6636528
5166,neutral,0.4334198
5172,neutral,0.5895692
5178,neutral,0.53904337
5184,happy,0.9272209
5190,happy,0.9594575
5196,neutral,0.40297353
5202,neutral,0.7682648
5208,neutral,0.77740556
5214,neutral,0.68888307
5220,neutral,0.61888456
5226,neutral,0.7087299
5232,neutral,0.5676337
5238,neutral,0.44758883
5244,neutral,0.62386197
5250,neutral,0.45171258
5256,neutral,0.4976869
5262,neutral,0.5905042
5268,neutral,0.56602013
5274,neutral,0.6186615
5280,neutral,0.55980265
5286,neutral,0.49332768
5292,neutral,0.54038423
5298,neutral,0.5566007
5304,neutral,0.8955614
5310,neutral,0.8670802
5316,neutral,0.8275561
5322,neutral,0.8590428
5328,neutral,0.45133957
5334,neutral,0.5119892
5340,neutral,0.528054
5346,neutral,0.5334969
5352,neutral,0.45368946
5358,neutral,0.42060363
5364,neutral,0.4307611
5370,angry,0.25263736
5376,neutral,0.4311627
5382,neutral,0.6379151
5388,neutral,0.60931265
5394,neutral,0.76016825
5400,neutral,0.732175
5406,neutral,0.7158292
5412,angry,0.42474806
5418,neutral,0.5698582
5424,neutral,0.5568452
5430,neutral,0.41769072
5436,neutral,0.5942979
5442,neutral,0.7757873
5448,neutral,0.7186095
5454,neutral,0.4459158
5460,neutral,0.6276086
5466,neutral,0.69001615
5472,neutral,0.6663561
5478,neutral,0.72499377
5484,neutral,0.7335491
5490,neutral,0.8601255
5496,neutral,0.60851616
5502,neutral,0.37560537
5508,neutral,0.4336997
5514,neutral,0.472453
5520,neutral,0.6061775
5526,neutral,0.6735487
5532,neutral,0.5841778
5538,neutral,0.47427377
5544,neutral,0.6239237
5550,neutral,0.55722463
5556,neutral,0.6891041
5562,neutral,0.5971846
5568,neutral,0.4717515
5574,neutral,0.63307905
5580,neutral,0.35360494
5586,neutral,0.3392677
5592,neutral,0.33457032
5598,neutral,0.35144234
5604,neutral,0.50633246
5610,neutral,0.46448806
5616,neutral,0.32995212
5622,angry,0.36120355
5628,neutral,0.31750396
5634,neutral,0.4941573
5640,neutral,0.50558597
5646,neutral,0.5975069
5652,neutral,0.3864873
5658,neutral,0.5728169
5664,neutral,0.36748245
5670,neutral,0.5414403
5676,neutral,0.501078
5682,neutral,0.42299217
5688,neutral,0.5268936
5694,neutral,0.46799296
5700,neutral,0.60081685
5706,neutral,0.6279585
5712,neutral,0.61969596
5718,neutral,0.54692847
5724,neutral,0.606364
5730,neutral,0.5926627
5736,neutral,0.6343735
5742,neutral,0.58940774
5748,neutral,0.64025736
5754,neutral,0.47635436
5760,neutral,0.43519837
5766,neutral,0.48648492
5772,neutral,0.5715563
5778,neutral,0.5955609
5784,neutral,0.3755698
5790,neutral,0.60728663
5796,neutral,0.6447262
5802,neutral,0.5711215
5808,angry,0.3295387
5814,neutral,0.3909282
5820,neutral,0.3532538
5826,neutral,0.51280713
5832,neutral,0.5945901
5838,neutral,0.4976857
5844,neutral,0.4802651
5850,neutral,0.51593024
5856,neutral,0.5343185
5862,neutral,0.53044194
5868,neutral,0.5245541
5874,neutral,0.6353024
5880,neutral,0.49988863
5886,neutral,0.49433511
5892,neutral,0.58871984
