frame,emotion,confidence
1230,neutral,0.5099813
1236,neutral,0.5175808
1242,neutral,0.5242133
1248,neutral,0.503291
1254,neutral,0.56893104
1260,neutral,0.5205575
1266,neutral,0.44694686
1272,neutral,0.43607357
1278,neutral,0.46281618
1284,neutral,0.3388543
1290,neutral,0.44028375
1296,happy,0.5720171
1302,happy,0.4498455
1308,neutral,0.33098713
1314,neutral,0.4586089
1320,neutral,0.5192087
1326,neutral,0.39404908
1332,neutral,0.3505565
1338,neutral,0.36374843
1344,neutral,0.29802603
1350,neutral,0.37327918
1356,happy,0.32856485
1362,happy,0.4702591
1368,neutral,0.45135322
1374,neutral,0.53363717
1380,neutral,0.6584535
1386,happy,0.71205115
1392,happy,0.9846364
1398,happy,0.98017955
1404,happy,0.90596324
1410,happy,0.87050307
1416,happy,0.8694818
1422,happy,0.8644036
1428,happy,0.82138324
1434,happy,0.82351613
1440,happy,0.80238533
1446,happy,0.71354264
1452,happy,0.775021
1458,happy,0.5537196
1464,happy,0.9369393
1470,happy,0.9349379
1476,happy,0.8436335
1482,happy,0.92726034
1488,neutral,0.42918935
1494,happy,0.64646196
1500,happy,0.9633097
1506,happy,0.93955874
1512,happy,0.925529
1518,happy,0.900463
1524,happy,0.8235675
1530,happy,0.8049319
1536,happy,0.8876709
1542,neutral,0.4105958
1548,neutral,0.38542163
1554,happy,0.40111014
1560,sad,0.39379334
1566,neutral,0.40062505
1572,neutral,0.4789525
1578,neutral,0.43986905
1584,happy,0.43201077
1590,neutral,0.32771605
1596,happy,0.37443253
1602,happy,0.390832
1608,happy,0.4971035
1614,happy,0.36134204
1620,neutral,0.29060346
1626,neutral,0.27608663
1632,neutral,0.31118843
1638,happy,0.6414172
1644,neutral,0.33337465
1650,neutral,0.4199792
1656,neutral,0.28027087
1662,happy,0.32527852
1668,happy,0.40914428
1674,neutral,0.42915216
1680,neutral,0.3341707
1686,neutral,0.40574193
1692,neutral,0.27183744
1698,neutral,0.5030775
1704,neutral,0.46173686
1710,neutral,0.3768099
1716,sad,0.25284123
1722,happy,0.655748
1728,happy,0.37275103
1734,happy,0.34103444
1740,happy,0.607631
1746,happy,0.38201585
1752,happy,0.34924382
1758,happy,0.4633729
1764,happy,0.6937321
1770,happy,0.46936837
1776,happy,0.5669404
1782,happy,0.42686388
1788,fear,0.30288738
1794,neutral,0.26073813
1800,sad,0.3145516
1806,neutral,0.3242531
1812,neutral,0.2897056
1818,neutral,0.3595155
1824,sad,0.33866206
1830,neutral,0.44497848
1836,fear,0.3094653
1842,fear,0.33507013
1848,fear,0.33881778
1854,neutral,0.38458273
1860,neutral,0.42744568
1866,fear,0.32994124
1872,neutral,0.46101967
1878,neutral,0.5935195
1884,neutral,0.5124198
1890,neutral,0.73022693
1896,neutral,0.3871304
1902,neutral,0.3190194
1908,neutral,0.49234676
1914,neutral,0.35828248
1920,neutral,0.38558555
1926,neutral,0.38338658
1932,neutral,0.3324268
1938,happy,0.40477636
1944,neutral,0.48936757
1950,neutral,0.4222456
1956,fear,0.31929374
1962,happy,0.35582432
1968,neutral,0.43472156
1974,neutral,0.26516616
1980,happy,0.27988222
1986,neutral,0.23382498
1992,fear,0.28897756
1998,happy,0.35957393
2004,fear,0.29752126
2010,fear,0.34314254
2016,happy,0.36638036
2022,happy,0.45043036
2028,neutral,0.3546087
2034,happy,0.45674992
2040,happy,0.46134976
2046,happy,0.5028769
2052,happy,0.5155788
2058,happy,0.6572735
2064,happy,0.44470724
2070,happy,0.64357257
2076,happy,0.31667486
2082,happy,0.4780861
2088,neutral,0.2708574
2094,happy,0.3237176
2100,neutral,0.46194378
2106,neutral,0.32343635
2112,happy,0.4225758
2118,neutral,0.47212577
2124,neutral,0.5547088
2130,neutral,0.46355957
2136,neutral,0.77234006
2142,neutral,0.6835351
2148,neutral,0.33854732
2154,neutral,0.59943455
2160,neutral,0.60532707
2166,neutral,0.7454215
2172,neutral,0.5306438
2178,neutral,0.46498132
2184,neutral,0.47210792
2190,neutral,0.54035735
2196,neutral,0.4770755
2202,happy,0.6138447
2208,happy,0.5149385
2214,neutral,0.44811246
2220,neutral,0.62446624
2226,happy,0.544891
2232,neutral,0.6121173
2238,neutral,0.45553002
2244,happy,0.39816138
2250,neutral,0.3722251
2256,neutral,0.43022093
2262,neutral,0.4223071
2268,neutral,0.32319236
2274,happy,0.3641014
2280,neutral,0.32453057
2286,neutral,0.58424336
2292,neutral,0.5043108
2298,neutral,0.40196887
2304,happy,0.43125135
2310,happy,0.3736719
2316,happy,0.5216978
2322,happy,0.49178436
2328,happy,0.52714187
2334,happy,0.5058615
2340,happy,0.4449738
2346,happy,0.5421386
2352,happy,0.47514355
2358,happy,0.55343825
2364,happy,0.5455179
2370,happy,0.44474337
2376,happy,0.4515978
2382,happy,0.4453857
2388,happy,0.41043964
2394,happy,0.38890386
2400,happy,0.4164215
2406,happy,0.48128513
2412,happy,0.4618566
2418,happy,0.49704745
2424,happy,0.38840035
2430,happy,0.33532426
2436,happy,0.32273078
2442,happy,0.53611326
2448,neutral,0.5010085
2454,neutral,0.43721887
2460,neutral,0.46924046
2466,happy,0.5444735
2472,neutral,0.5758604
2478,happy,0.57422274
2484,happy,0.4852505
2490,neutral,0.39192158
2496,neutral,0.30021343
2502,happy,0.6481
2508,happy,0.4300023
2514,fear,0.3133486
2520,happy,0.2824907
2526,happy,0.37430802
2532,happy,0.3540098
2538,neutral,0.47084075
2544,neutral,0.53518534
2550,neutral,0.48571855
2556,happy,0.37579578
2562,neutral,0.40108275
2568,happy,0.3846436
2574,neutral,0.34331223
2580,neutral,0.3444569
2586,neutral,0.30538544
2592,neutral,0.3252585
2598,happy,0.43374
2604,neutral,0.24895877
2610,neutral,0.2807311
2616,neutral,0.3433026
2622,happy,0.28965542
2628,happy,0.32804817
2634,neutral,0.2861982
2640,neutral,0.36741772
2646,happy,0.3008882
2652,neutral,0.42112085
2658,happy,0.29968098
2664,fear,0.2612142
2670,fear,0.35410166
2676,neutral,0.3371186
2682,neutral,0.43061405
2688,neutral,0.43435812
2694,happy,0.35196614
2700,neutral,0.40376076
2706,sad,0.21928369
2712,neutral,0.29400343
2718,fear,0.33932197
2724,neutral,0.24302807
2730,neutral,0.3874359
2736,fear,0.3666756
2742,fear,0.22810924
2748,neutral,0.28418142
2754,fear,0.44457054
2760,fear,0.38423252
2766,fear,0.30149558
2772,fear,0.28206384
2778,fear,0.35947347
2784,fear,0.32796782
2790,happy,0.47133896
2796,neutral,0.5575472
2802,neutral,0.5166884
2808,neutral,0.4619606
2814,happy,0.5809935
2820,happy,0.4291241
2826,happy,0.3853361
2832,neutral,0.4444296
2838,neutral,0.39311925
2844,neutral,0.47390455
2850,neutral,0.54554576
2856,neutral,0.49546903
2862,neutral,0.48015603
2868,neutral,0.51659995
2874,neutral,0.5973766
2880,neutral,0.46016458
2886,neutral,0.4293444
2892,neutral,0.48426858
2898,neutral,0.43852213
2904,happy,0.44557297
2910,happy,0.5923723
2916,happy,0.3458144
2922,happy,0.5675875
2928,neutral,0.40473127
2934,happy,0.35565203
2940,neutral,0.36615577
2946,sad,0.36989462
2952,sad,0.5128831
2958,sad,0.41952562
2964,sad,0.43230852
2970,sad,0.39952403
2976,neutral,0.47505775
2982,sad,0.3904986
2988,sad,0.49376482
2994,sad,0.5302867
3000,sad,0.31006542
3006,neutral,0.45699164
3012,sad,0.39355764
3018,sad,0.42893693
3024,sad,0.5038097
3030,sad,0.5009967
3036,sad,0.47783753
3042,neutral,0.3132499
3048,neutral,0.28456596
3054,happy,0.26451108
3060,happy,0.2654154
3066,sad,0.2874661
3072,happy,0.29047304
3078,fear,0.24450244
3084,fear,0.32109377
3090,neutral,0.3636227
3096,neutral,0.40660164
3102,neutral,0.35656336
3108,neutral,0.49894828
3114,happy,0.31822285
3120,happy,0.41678515
3126,neutral,0.42694384
3132,neutral,0.5015108
3138,neutral,0.553978
3144,happy,0.4139547
3150,neutral,0.45608172
3156,neutral,0.4697115
3162,neutral,0.3927568
3168,neutral,0.47698787
3174,neutral,0.35222316
3180,sad,0.25188556
3186,neutral,0.35018086
3192,neutral,0.5667422
3198,sad,0.32769004
3204,neutral,0.33794716
3210,neutral,0.38600656
3216,fear,0.34877044
3222,fear,0.23598652
3228,neutral,0.37803695
3234,neutral,0.31595644
3240,neutral,0.32147554
3246,neutral,0.42294917
3252,neutral,0.5651197
3258,neutral,0.41713482
3264,neutral,0.48571372
3270,neutral,0.36989117
3276,neutral,0.48981065
3282,neutral,0.7763614
3288,neutral,0.83407557
3294,neutral,0.7374149
3300,neutral,0.78198165
3306,neutral,0.8246558
3312,neutral,0.57313377
3318,happy,0.41079724
3324,neutral,0.5091098
3330,neutral,0.5487368
3336,neutral,0.48592305
3342,neutral,0.6151429
3348,neutral,0.5019589
3354,neutral,0.46028548
3360,neutral,0.4938316
3366,neutral,0.5793238
3372,neutral,0.46883753
3378,neutral,0.5358795
3384,neutral,0.45071518
3390,neutral,0.59076566
3396,neutral,0.72126937
3402,neutral,0.81575876
3408,neutral,0.68434906
3414,neutral,0.7203599
3420,neutral,0.6807582
3426,neutral,0.63393354
3432,neutral,0.58544946
3438,neutral,0.6445942
3444,neutral,0.6348838
3450,neutral,0.77959555
3456,neutral,0.60481244
3462,neutral,0.6695218
3468,neutral,0.7842031
3474,neutral,0.7148481
3480,neutral,0.62665665
3486,neutral,0.5899003
3492,neutral,0.5740331
3498,neutral,0.53003836
3504,neutral,0.7186352
3510,neutral,0.6747255
3516,neutral,0.69721305
3522,neutral,0.58543336
3528,neutral,0.64572906
3534,neutral,0.58387613
3540,neutral,0.5701257
3546,neutral,0.49417722
3552,neutral,0.58787173
3558,neutral,0.56557316
3564,neutral,0.6625948
3570,neutral,0.6990237
3576,neutral,0.7004802
3582,neutral,0.35208428
3588,angry,0.3223102
3594,neutral,0.6602344
3600,neutral,0.70382243
3606,angry,0.4061191
3612,happy,0.39989275
3618,happy,0.55749816
3624,happy,0.32179117
3630,angry,0.43049788
3636,angry,0.43940422
3642,angry,0.45503104
3648,happy,0.39511794
3654,happy,0.62043303
3660,happy,0.4182418
3666,happy,0.3355723
3672,neutral,0.7480024
3678,neutral,0.88420475
3684,neutral,0.85417765
3690,neutral,0.766641
3696,neutral,0.8292766
3702,neutral,0.37038577
3708,neutral,0.45914507
3714,neutral,0.8224852
3720,neutral,0.84820104
3726,neutral,0.7768811
3732,neutral,0.6360234
3738,neutral,0.5651861
3744,neutral,0.55712926
3750,neutral,0.626517
3756,neutral,0.7618215
3762,neutral,0.7640523
3768,neutral,0.7425091
3774,neutral,0.67301023
3780,neutral,0.6660421
3786,happy,0.5014874
3792,neutral,0.59631455
3798,happy,0.5009658
3804,happy,0.59243137
3810,happy,0.64245784
3816,happy,0.8248326
3822,neutral,0.51946867
3828,happy,0.6243382
3834,neutral,0.5436498
3840,neutral,0.7947368
3846,neutral,0.808096
3852,neutral,0.60273993
3858,neutral,0.78638893
3864,happy,0.25282612
3870,happy,0.256157
3876,fear,0.2585409
3882,neutral,0.7801398
3888,neutral,0.42532226
3894,happy,0.22789405
3900,neutral,0.35186827
3906,neutral,0.4644276
3912,sad,0.2853918
3918,neutral,0.41070223
3924,neutral,0.5975948
3930,neutral,0.6916337
3936,neutral,0.81885844
3942,neutral,0.37206912
3948,neutral,0.70539194
3954,neutral,0.6991556
3960,neutral,0.46054444
3966,neutral,0.5817714
3972,neutral,0.62997437
3978,neutral,0.69394267
3984,neutral,0.7557041
3990,neutral,0.74620193
3996,neutral,0.47943318
4002,neutral,0.7092024
4008,neutral,0.81590325
4014,neutral,0.83891225
4020,neutral,0.5973042
4026,neutral,0.3852034
4032,neutral,0.3483167
4038,neutral,0.72418743
4044,neutral,0.6872819
4050,neutral,0.446131
4056,happy,0.41636992
4062,happy,0.53156894
4068,happy,0.56222796
4074,happy,0.39719924
4080,happy,0.43546832
4086,sad,0.30779034
4092,neutral,0.326047
4098,fear,0.3716218
4104,neutral,0.3290536
4110,happy,0.6154481
4116,happy,0.41693732
4122,happy,0.35709137
4128,happy,0.3273267
4134,neutral,0.3936937
4140,happy,0.5469247
4146,neutral,0.423799
4152,neutral,0.55835515
4158,neutral,0.7140354
4164,neutral,0.45734423
4170,neutral,0.41934913
4176,happy,0.4739188
4182,neutral,0.6790451
4188,neutral,0.6212685
4194,neutral,0.70559615
4200,happy,0.49633586
4206,neutral,0.46763203
4212,neutral,0.5907392
4218,neutral,0.7478664
4224,neutral,0.69650245
4230,neutral,0.7258036
4236,neutral,0.624478
4242,neutral,0.7754144
4248,happy,0.59548616
4254,neutral,0.515864
4260,neutral,0.7097822
4266,happy,0.79634964
4272,neutral,0.40864798
4278,fear,0.3765438
4284,neutral,0.65746665
4290,happy,0.7021202
4296,happy,0.93518955
4302,happy,0.88181454
4308,neutral,0.49985817
4314,neutral,0.3346514
4320,neutral,0.72245634
4326,neutral,0.51713485
4332,happy,0.75979036
4338,happy,0.7012807
4344,neutral,0.48295334
4350,happy,0.5467125
4356,neutral,0.90338033
4362,neutral,0.73607355
4368,neutral,0.79631793
4374,neutral,0.5831971
4380,neutral,0.6478184
4386,neutral,0.69497013
4392,neutral,0.58823305
4398,happy,0.35444534
4404,neutral,0.73267925
4410,neutral,0.9328719
4416,neutral,0.81556374
4422,neutral,0.77370435
4428,neutral,0.7665116
4434,neutral,0.7597963
4440,neutral,0.4826201
4446,neutral,0.71681553
4452,neutral,0.6906984
4458,neutral,0.6245274
4464,neutral,0.5418683
4470,neutral,0.7495568
4476,neutral,0.75592947
4482,happy,0.5498052
4488,happy,0.7386866
4494,neutral,0.5444956
4500,neutral,0.5550494
4506,neutral,0.6267496
4512,happy,0.6429711
4518,happy,0.7405776
4524,neutral,0.62793076
4530,neutral,0.597483
4536,neutral,0.71969885
4542,neutral,0.685851
4548,happy,0.45092294
4554,happy,0.6015618
4560,neutral,0.3760314
4566,happy,0.5390591
4572,happy,0.41576758
4578,neutral,0.6194479
4584,happy,0.51132107
4590,happy,0.48321646
4596,neutral,0.57648903
4602,neutral,0.5207335
4608,neutral,0.6483063
4614,neutral,0.56036305
4620,neutral,0.62766534
4626,neutral,0.4552347
4632,happy,0.38997036
4638,neutral,0.73485357
4644,neutral,0.7010783
4650,neutral,0.62189156
4656,happy,0.5425481
4662,happy,0.5840778
4668,neutral,0.8136137
4674,neutral,0.8923911
4680,neutral,0.5598406
4686,neutral,0.75321287
4692,neutral,0.6083688
4698,neutral,0.6247996
4704,neutral,0.7000095
4710,neutral,0.71680343
4716,happy,0.34779987
4722,neutral,0.7086524
4728,sad,0.26660362
4734,happy,0.4679054
4740,happy,0.55168873
4746,neutral,0.5422128
4752,neutral,0.3638195
4758,happy,0.8984979
4764,happy,0.8081325
4770,happy,0.3718576
4776,happy,0.35127845
4782,happy,0.3812878
4788,happy,0.40456998
4794,happy,0.6764709
4800,happy,0.58388036
4806,happy,0.6533583
4812,neutral,0.26251742
4818,happy,0.45307517
4824,happy,0.41461402
4830,happy,0.3333495
4836,fear,0.30343968
4842,neutral,0.3984622
4848,neutral,0.3843346
4854,happy,0.6881118
4860,happy,0.6383835
4866,happy,0.66526186
4872,happy,0.6143297
4878,neutral,0.3502665
4884,neutral,0.34766355
4890,neutral,0.55832475
4896,neutral,0.6050317
4902,neutral,0.5357139
4908,happy,0.40226436
4914,fear,0.35729352
4920,neutral,0.34195238
4926,happy,0.39542517
4932,happy,0.47169855
4938,neutral,0.5669436
4944,neutral,0.45625076
4950,happy,0.44337776
4956,happy,0.587509
4962,happy,0.7958736
4968,happy,0.948279
4974,neutral,0.6562546
4980,neutral,0.37163126
4986,neutral,0.5430249
4992,neutral,0.48910257
4998,neutral,0.53930485
5004,neutral,0.5435352
5010,happy,0.36342785
5016,neutral,0.46870854
5022,neutral,0.5008952
5028,neutral,0.5466059
5034,neutral,0.40184262
5040,happy,0.54292667
5046,neutral,0.34679082
5052,neutral,0.44548777
5058,neutral,0.45361745
5064,neutral,0.34540328
5070,neutral,0.70364136
5076,neutral,0.6060272
5082,neutral,0.6102495
5088,neutral,0.51414704
5094,neutral,0.47501418
5100,neutral,0.46767846
5106,happy,0.41833273
5112,neutral,0.44278407
5118,neutral,0.6783633
5124,neutral,0.6127123
5130,neutral,0.57254726
5136,neutral,0.446813
5142,neutral,0.6618753
5148,neutral,0.7212659
5154,neutral,0.5139648
5160,neutral,0.61616826
5166,happy,0.4672861
5172,happy,0.40127426
5178,happy,0.57449013
5184,happy,0.40560278
5190,happy,0.5579952
5196,neutral,0.594172
5202,neutral,0.51952136
5208,happy,0.7431932
5214,neutral,0.47025362
5220,happy,0.41591716
5226,happy,0.5464537
5232,happy,0.74200666
5238,happy,0.61482424
5244,neutral,0.5466498
5250,happy,0.4483006
5256,neutral,0.38301426
5262,happy,0.42314693
5268,neutral,0.47508866
5274,happy,0.45586258
5280,happy,0.6543016
5286,happy,0.41942453
5292,happy,0.33793986
5298,happy,0.46000183
5304,neutral,0.60819525
5310,neutral,0.42357036
5316,happy,0.3528629
5322,neutral,0.37638587
5328,neutral,0.53289205
5334,neutral,0.2774637
5340,happy,0.41970864
5346,neutral,0.376184
5352,happy,0.45807675
5358,happy,0.46390712
5364,happy,0.7056995
5370,neutral,0.43492368
5376,happy,0.35987428
5382,happy,0.30467355
5388,happy,0.42840776
5394,neutral,0.3687376
5400,happy,0.37884593
5406,happy,0.52463263
5412,happy,0.5699467
5418,happy,0.38129333
5424,neutral,0.41427433
5430,happy,0.81823003
5436,happy,0.7788567
5442,happy,0.6415141
5448,happy,0.6150199
5454,happy,0.63612235
5460,neutral,0.49338868
5466,neutral,0.625091
5472,neutral,0.35675588
5478,happy,0.35940224
5484,happy,0.38167268
5490,neutral,0.4639671
5496,happy,0.48001733
